VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
1,2024-03-26 08:20:01,2024-03-26 08:21:01,1,3.810911571088881,1,N,61,231,2,11.535011674925622,1.0,0.5,0.0,0.0,0.3,13.335011674925623,40.756352011610254,-73.99336463710982,40.75774270175016,-73.94647150147529
2,2024-03-16 01:08:37,2024-03-16 01:13:39,1,1.9197621426972364,1,N,118,184,1,9.343332518796368,1.0,0.5,0.0,0.0,0.3,11.143332518796369,40.71137623310363,-74.02026031091911,40.71817076006705,-74.0664299419092
1,2024-03-22 12:50:13,2024-03-22 12:51:57,1,9.529280409484052,1,N,111,169,2,31.152278171425166,0.0,0.5,4.882151102421541,0.0,0.3,36.83442927384671,40.64541560012973,-73.78037469321177,40.611444200029766,-73.818
2,2024-03-28 06:48:40,2024-03-28 06:49:40,1,30.0,1,N,229,31,2,86.20752784026908,0.0,0.5,0.0,8.111311425061222,0.3,95.1188392653303,40.755931471820645,-73.99346467394332,40.75859336280358,-73.96813920529087
1,2024-03-08 08:35:11,2024-03-08 08:36:31,1,4.151873746418249,1,N,63,49,2,13.265964283154915,0.0,0.5,2.215226496974548,0.0,0.3,16.281190780129464,40.710622445500626,-74.0085038825252,40.69360950320895,-73.9813093348741
1,2024-03-14 23:11:54,2024-03-14 23:19:05,1,2.058355322691169,1,N,77,54,1,9.431195222618264,1.0,0.5,1.8602491564042156,0.0,0.3,13.09144437902248,40.71337313208849,-74.01790220637184,40.69889801182821,-74.01796378366835
2,2024-03-23 08:19:42,2024-03-23 08:20:42,2,4.564283620077271,1,N,185,38,1,14.289594648823869,0.0,0.5,2.7841894332806643,0.0,0.3,17.873784082104535,40.70590944371312,-73.99222393211132,40.72740552580042,-74.01781504868131
2,2024-03-23 12:12:44,2024-03-23 12:13:44,1,8.84607332212355,1,N,247,63,1,26.270554133835404,0.0,0.5,0.0,0.0,0.3,27.070554133835405,40.69900390970056,-74.1669147077264,40.651305119848274,-74.12910307139022
2,2024-03-02 18:31:26,2024-03-02 18:34:46,2,30.0,1,N,226,250,2,87.66639408031139,1.0,0.5,20.827748107646208,16.153288329232936,0.3,126.44743051719053,40.762670340999584,-73.98976196323329,40.757550608072826,-73.97274066449864
1,2024-03-07 08:41:37,2024-03-07 08:42:37,1,11.812165214422327,1,N,20,186,2,37.325543405028135,0.0,0.5,7.569379125945675,0.0,0.3,45.694922530973805,40.75789100991952,-73.977230332355,40.78174038847722,-74.0139549046313
1,2024-03-11 16:32:02,2024-03-11 16:34:56,2,13.00874104597633,1,N,120,184,1,39.64870970564593,1.0,0.5,7.613673375727998,0.0,0.3,49.06238308137392,40.75241180701793,-73.97700565536482,40.73908711380255,-73.93364399657256
1,2024-03-06 10:38:25,2024-03-06 10:39:25,1,12.962232408091042,1,N,194,232,1,36.6439029490827,0.0,0.5,0.0,0.0,0.3,37.4439029490827,40.68429920302926,-74.172038296628,40.70092461822168,-74.156
2,2024-03-21 19:00:50,2024-03-21 19:01:50,1,2.946201794159187,1,N,76,167,2,13.712546445548842,1.5,0.5,3.2600202497502413,0.0,0.3,19.272566695299084,40.76093370739514,-73.98827801748105,40.76503166664854,-73.97704567069009
2,2024-03-22 08:17:02,2024-03-22 08:18:02,6,3.5336407967853343,1,N,45,76,2,12.440594079162874,0.0,0.5,3.0069921419940067,0.0,0.3,16.247586221156883,40.70774809747394,-74.00222949987092,40.66976725747619,-74.02712337561081
2,2024-03-24 18:08:15,2024-03-24 18:09:15,3,2.473306460125308,1,N,148,105,1,10.304922876392629,1.0,0.5,2.036474634297464,0.0,0.3,14.141397510690094,40.74715336371655,-73.98780772608103,40.75796131938091,-74.01036442512944
1,2024-03-14 19:48:19,2024-03-14 19:49:19,2,1.2395954165777763,3,N,88,26,1,7.568387904191905,1.0,0.5,1.2146057843334284,0.0,0.3,10.582993688525335,40.73994588753577,-73.98684730084993,40.73073905746796,-74.02340340646612
2,2024-03-20 08:43:24,2024-03-20 08:44:44,1,14.53256308065022,1,N,138,217,1,44.90990000411826,0.0,0.5,8.288596752204452,0.0,0.3,53.99849675632271,40.71550633134355,-73.99202003698582,40.71257921439536,-73.96445184397967
1,2024-03-25 08:03:19,2024-03-25 08:05:07,1,2.928668473888194,1,N,139,8,1,13.108774353543692,0.0,0.5,2.1350961951163026,0.0,0.3,16.043870548659996,40.715693747398696,-74.00258172991079,40.71132155953274,-73.99346736196962
1,2024-03-02 07:32:53,2024-03-02 07:34:07,3,4.111146227294838,1,N,135,24,1,13.209482402525845,0.0,0.5,3.223356016328045,0.0,0.3,17.23283841885389,40.711877155626865,-74.00662904367026,40.71482741792073,-74.04202797661337
1,2024-03-29 17:33:59,2024-03-29 17:34:59,2,6.60857097685596,1,N,221,103,1,23.212384524455583,1.0,0.5,3.999867899256637,0.0,0.3,29.01225242371222,40.71376778951995,-74.0139639677264,40.749498053992596,-74.05346760516827
1,2024-03-25 01:24:33,2024-03-25 01:26:19,1,1.4872239319899396,1,N,166,144,2,5.875546054343129,0.5,0.5,1.4243668756324395,0.0,0.3,8.599912929975568,40.761978705044,-73.98117100884376,40.76105909476388,-73.93723483546464
2,2024-03-17 12:33:13,2024-03-17 12:34:37,1,7.866520697486959,1,N,71,245,1,22.511564508670624,0.0,0.5,5.599643125778369,0.0,0.3,28.911207634448992,40.762233383475284,-73.96931168255647,40.75305139253356,-73.98263175420462
1,2024-03-05 09:02:15,2024-03-05 09:03:15,1,9.318714030036906,2,N,123,251,2,28.5284480386631,0.5,0.5,0.0,0.0,0.3,29.8284480386631,40.716704265038935,-73.99676679996833,40.71199227607358,-74.02947212406028
1,2024-03-15 10:24:10,2024-03-15 10:25:10,5,2.1154587596230554,1,N,15,21,1,10.750627104539639,0.0,0.5,2.2176452023835633,0.0,0.3,13.768272306923203,40.70696011684653,-73.98547905785571,40.683156151944075,-73.95391618579197
2,2024-03-08 18:14:21,2024-03-08 18:15:21,1,12.300064035246942,1,N,180,48,2,36.16168886110045,1.0,0.5,8.362063575917892,0.0,0.3,46.32375243701834,40.75029347118668,-73.9935416783061,40.72583814610806,-74.00412581030326
1,2024-03-04 12:24:46,2024-03-04 12:27:58,1,21.944463719060117,1,N,49,245,1,66.14849397537598,0.0,0.5,0.0,16.728610310421672,0.3,83.67710428579765,40.690467256913664,-74.19052005363163,40.70105981013674,-74.156
2,2024-03-08 15:23:47,2024-03-08 15:26:15,1,3.508652561985013,1,N,54,150,1,14.282373320608539,0.5,0.5,0.0,0.0,0.3,15.58237332060854,40.75440992471337,-73.97771038013761,40.72627340019371,-73.97491603380602
2,2024-03-05 18:49:23,2024-03-05 18:50:23,1,2.0223558347375006,2,N,18,4,1,7.5083178318149795,2.0,0.5,0.0,0.0,0.3,10.30831783181498,40.75815186427937,-73.99509614057334,40.7480566909632,-73.99233516125526
2,2024-03-25 10:17:22,2024-03-25 10:18:58,1,2.7956297102531042,1,N,220,232,1,12.96425440892985,0.0,0.5,0.0,0.0,0.3,13.764254408929851,40.75751319586092,-73.99475852718076,40.73738674447821,-73.97646644264626
2,2024-03-26 12:51:24,2024-03-26 12:52:39,1,19.37947318426889,1,N,161,27,2,56.7149351517074,0.5,0.5,0.0,7.178472399073885,0.3,65.19340755078129,40.686714336543005,-74.17004332547464,40.680500401635165,-74.156
1,2024-03-07 10:37:38,2024-03-07 10:38:38,4,9.635457168582578,1,N,149,45,1,29.04369560979351,0.0,0.5,0.0,0.0,0.3,29.84369560979351,40.72025614322742,-74.00349277288775,40.6910003459196,-73.96635388314388
1,2024-03-18 06:39:42,2024-03-18 06:41:55,1,2.286260740802666,1,N,91,80,1,11.403479880710279,0.0,0.5,0.0,0.0,0.3,12.20347988071028,40.746219083428656,-73.99062462448715,40.750107107202986,-74.02374191046881
1,2024-03-25 17:44:24,2024-03-25 17:45:39,1,11.453747150047269,2,N,149,215,1,33.236393906416616,1.0,0.5,7.992544469874528,0.0,0.3,43.028938376291144,40.76395585262177,-73.98417634431657,40.774338508948496,-73.99781277571165
2,2024-03-09 19:54:43,2024-03-09 19:55:54,1,3.2484529155715363,1,N,5,212,1,10.4589298525149,1.0,0.5,1.8682397947809093,0.0,0.3,14.12716964729581,40.748298087782096,-73.98544402124611,40.76473198356461,-73.95829108070636
1,2024-03-04 15:42:20,2024-03-04 15:43:20,2,1.0815317876242005,1,N,248,102,1,6.356559935078005,0.0,0.5,1.3540528805162968,0.0,0.3,8.510612815594301,40.747481938888086,-73.98953814490704,40.74867650677661,-73.97409342559364
2,2024-03-17 11:33:40,2024-03-17 11:34:40,1,15.794892933317815,1,N,205,120,1,43.745345327585916,0.0,0.5,0.0,19.099720403264797,0.3,63.64506573085071,40.711153387804465,-74.00500999003282,40.71349154257243,-73.95096607767027
1,2024-03-02 13:56:32,2024-03-02 13:57:32,3,6.823751641853393,1,N,220,1,1,19.39897848546897,0.0,0.5,0.0,0.0,0.3,20.19897848546897,40.757720724979286,-73.99349656373292,40.747585437689644,-74.02859138537302
1,2024-03-29 03:11:45,2024-03-29 03:13:20,5,18.36077722125072,1,N,186,22,2,57.00429934675526,0.5,0.5,11.362163861728357,12.183119674713545,0.3,81.84958288319716,40.69189273135358,-74.18152654945463,40.69078807148502,-74.156
2,2024-03-24 19:40:06,2024-03-24 19:41:06,2,10.002038481421943,1,N,183,166,1,30.424051507269336,1.0,0.5,0.0,0.0,0.3,32.22405150726934,40.70882480431876,-74.01837533900822,40.71088330015697,-73.99412049791718
2,2024-03-26 16:14:03,2024-03-26 16:15:25,3,7.532323314521931,2,Y,187,74,1,21.242787136048427,1.0,0.5,4.991210441702788,0.0,0.3,28.033997577751215,40.74907513613916,-73.98277022594456,40.77109741665743,-73.95973587066177
2,2024-03-10 17:08:26,2024-03-10 17:09:26,1,10.73370302756131,1,N,137,210,1,34.952389633600525,1.0,0.5,0.0,0.0,0.3,36.75238963360052,40.750153804366626,-73.99088111656125,40.75044444568786,-74.02009019025839
2,2024-03-11 08:32:27,2024-03-11 08:33:27,2,2.657075146724965,1,N,140,204,1,12.051710091381596,0.5,0.5,2.8325829540337297,0.0,0.3,16.184293045415327,40.74363124585342,-73.97987022615261,40.69361360089856,-73.94792134243751
1,2024-03-17 16:37:10,2024-03-17 16:38:10,1,4.998760583150974,1,N,161,250,2,17.63326323729901,1.5,0.5,3.1819879796392327,0.0,0.3,23.11525121693824,40.715319358101766,-74.02360959718733,40.709290822575475,-73.99887119766191
2,2024-03-23 06:20:22,2024-03-23 06:21:22,1,6.154897774178603,2,N,199,5,1,21.102740719236415,0.0,0.5,3.630577340211932,0.0,0.3,25.533318059448348,40.714594613699646,-74.01708883384036,40.72754412029386,-74.02993087568977
1,2024-03-13 19:46:55,2024-03-13 19:47:55,1,3.464211289037799,1,N,215,152,1,11.289790771451571,1.0,0.5,2.138705269474787,0.0,0.3,15.228496040926359,40.75740517497539,-73.97899573997604,40.73650846941336,-73.97070345593514
2,2024-03-06 11:48:09,2024-03-06 11:49:15,1,13.208503782158097,1,N,170,105,1,40.32196496049138,0.0,0.5,8.336016568803794,0.0,0.3,49.45798152929517,40.77095959595084,-73.87941663774731,40.76058916364437,-73.8548404570609
2,2024-03-21 20:55:06,2024-03-21 20:56:59,1,11.010265459820072,2,N,25,90,1,36.16461518087011,1.0,0.5,7.922603797827287,0.0,0.3,45.88721897869739,40.685439435612714,-74.18314597456576,40.6669676434096,-74.14354398015398
2,2024-03-29 18:21:35,2024-03-29 18:22:35,1,0.9631244106464246,1,N,240,95,2,4.909647725340525,1.0,0.5,0.0,0.0,0.3,6.709647725340525,40.75867688448516,-73.98774191757298,40.7493359552204,-74.01220403167852
1,2024-03-31 16:48:58,2024-03-31 16:49:58,1,1.0015725799865867,1,N,81,156,2,7.029879009477158,1.0,0.5,1.1795377364938675,0.0,0.3,10.009416745971027,40.757620342288234,-73.9877898792298,40.76532888472838,-73.97607693690718
2,2024-03-09 16:03:43,2024-03-09 16:05:10,3,6.60473855760404,1,N,22,63,1,24.21929749864118,2.0,0.5,0.0,0.0,0.3,27.01929749864118,40.69646961706958,-74.16753456191321,40.6954956800759,-74.156
2,2024-03-13 15:34:34,2024-03-13 15:35:34,5,1.4948803260981751,1,N,35,217,1,6.612734187687373,0.0,0.5,1.5410379076391405,0.0,0.3,8.953772095326514,40.74656435477257,-73.98357208782498,40.756173692265655,-73.95967317917814
1,2024-03-04 22:35:07,2024-03-04 22:36:07,1,15.563587157536451,1,N,27,108,1,44.77366426725676,1.0,0.5,7.162257801678775,8.034973297019405,0.3,61.77089536595494,40.77245450608485,-73.86499013424832,40.78572597583363,-73.85056041266566
1,2024-03-13 16:46:50,2024-03-13 16:47:50,3,0.2533297291254256,1,N,195,232,2,5.757678682982041,1.0,0.5,0.8707369349834538,0.0,0.3,8.428415617965495,40.76128510314578,-73.97321901659403,40.79310478322468,-73.9769675591635
2,2024-03-13 08:57:58,2024-03-13 08:59:08,1,1.2647801107953582,1,N,72,250,2,5.6696920023386035,0.5,0.5,0.0,0.0,0.3,6.969692002338603,40.756499874397626,-73.98267113861904,40.77032000216127,-73.97950400590422
1,2024-03-19 22:25:22,2024-03-19 22:27:20,2,3.0636970808912056,2,N,108,222,2,12.53697125948741,2.0,0.5,2.6062732761438707,0.0,0.3,17.943244535631283,40.74444582689075,-73.97688132907024,40.76056361448911,-73.99560566753851
2,2024-03-02 23:45:34,2024-03-02 23:46:34,1,1.7552823863315772,1,N,260,153,1,8.555480753882602,1.0,0.5,1.7688842183454265,0.0,0.3,12.12436497222803,40.74451127448167,-73.97870839095442,40.72292744658056,-73.98006995997399
2,2024-03-21 11:26:52,2024-03-21 11:27:52,3,1.6534521725054405,1,N,39,191,2,9.098904143359386,0.5,0.5,0.0,0.0,0.3,10.398904143359387,40.69781323390965,-74.00632937425374,40.689648808570574,-73.98172975969453
2,2024-03-20 06:29:42,2024-03-20 06:30:42,3,0.9769087239177721,1,N,201,172,1,5.900464021013215,0.0,0.5,1.368743598247614,0.0,0.3,8.069207619260828,40.76083433332424,-73.9812967740602,40.75843582398964,-73.95588734639735
1,2024-03-12 10:26:47,2024-03-12 10:28:20,1,0.6692847572466996,1,N,183,18,1,6.21576684128709,1.0,0.5,0.0,0.0,0.3,8.01576684128709,40.76609990497477,-73.97605571774855,40.77358273956266,-73.9779743682513
2,2024-03-03 12:15:49,2024-03-03 12:17:51,1,1.323927500409653,1,N,224,219,1,6.598421194781869,0.5,0.5,1.165131771214896,0.0,0.3,9.063552965996765,40.71738343298664,-74.00646551089999,40.74594454688441,-74.00545502583687
1,2024-03-01 01:20:59,2024-03-01 01:21:59,1,1.0726504931738738,1,N,56,11,1,3.318556453872675,0.5,0.5,0.6178673942954499,0.0,0.3,5.236423848168125,40.77082714183427,-73.97552964515135,40.786282829196146,-73.96229007237032
1,2024-03-10 07:58:19,2024-03-10 07:59:19,1,11.071044818487993,1,N,128,1,1,34.4274959069538,1.0,0.5,8.292768404196837,0.0,0.3,44.52026431115063,40.697035152963245,-74.17188987888692,40.685788694731094,-74.156
2,2024-03-22 17:15:22,2024-03-22 17:16:22,2,7.253408011727638,3,N,162,257,1,20.987361050875304,1.0,0.5,0.0,0.0,0.3,22.787361050875305,40.71113016666621,-73.99783282067877,40.722847614618786,-73.99530785322746
2,2024-03-27 18:34:31,2024-03-27 18:39:02,2,17.147823206722812,1,N,20,5,1,51.01063744914736,1.0,0.5,0.0,13.504858581486662,0.3,66.31549603063402,40.64684620183963,-73.78644817091102,40.65849373023888,-73.82931371591476
2,2024-03-30 09:55:45,2024-03-30 09:56:45,3,4.187296300154483,1,N,265,242,1,14.492640037208405,0.5,0.5,0.0,0.0,0.3,15.792640037208406,40.75751179843358,-73.97940268024372,40.763604339546944,-73.97254246263101
2,2024-03-03 18:50:26,2024-03-03 18:51:26,1,1.415564397304237,2,N,66,130,1,5.553791159961875,1.0,0.5,0.0,0.0,0.3,7.353791159961875,40.7462701511689,-73.99491107833255,40.73128012746061,-73.96984942013981
2,2024-03-29 15:56:49,2024-03-29 15:58:06,5,14.902392763234154,1,N,192,220,1,43.3137490954871,0.0,0.5,10.269421718049843,0.0,0.3,54.383170813536935,40.68572211126751,-74.1751715459609,40.66265613913277,-74.156
2,2024-03-27 08:45:30,2024-03-27 08:46:30,2,1.5370564928130348,1,N,166,234,1,5.973842018753046,0.0,0.5,1.3680836474939861,0.0,0.3,8.141925666247031,40.75666188030682,-73.98341008323183,40.75511150544623,-73.94583934527202
1,2024-03-14 07:18:37,2024-03-14 07:19:37,1,0.4262258222335211,1,N,175,170,1,5.6628975094532095,1.0,0.5,1.1547493313133306,0.0,0.3,8.61764684076654,40.75964486124906,-74.00559603904192,40.76139837304568,-74.02560835031711
1,2024-03-03 21:36:48,2024-03-03 21:37:48,1,17.97277938600671,1,N,78,43,1,51.22163299789183,1.0,0.5,8.519125913033871,11.668117926681552,0.3,73.20887683760725,40.720705689956915,-74.00833164306805,40.72273499851054,-74.03003732662918
2,2024-03-27 13:14:32,2024-03-27 13:15:32,1,4.119534243723161,1,N,12,222,1,13.122678709255265,0.0,0.5,2.6532720197313067,0.0,0.3,16.575950728986573,40.76164322539193,-73.98193442446701,40.787298143037226,-73.97672440459732
2,2024-03-13 07:50:44,2024-03-13 07:53:41,2,9.356912843544762,1,N,4,35,1,30.96884420811759,0.5,0.5,0.0,0.0,0.3,32.26884420811759,40.744543458324586,-73.98657478147324,40.73510451837097,-73.96160164190532
2,2024-03-25 08:52:18,2024-03-25 08:53:18,2,14.9861669819247,1,N,48,109,1,42.50136342292268,0.5,0.5,0.0,0.0,0.3,43.80136342292268,40.77167935729731,-73.88134146738804,40.79343772025646,-73.88459293597481
2,2024-03-18 07:53:16,2024-03-18 07:54:16,3,3.5226818889439366,1,N,13,144,1,10.302070937045375,0.0,0.5,2.204524071302109,0.0,0.3,13.306595008347484,40.71564272028565,-74.00020191504554,40.719609688624985,-74.02308769242183
2,2024-03-01 21:11:21,2024-03-01 21:14:05,1,5.063258541028812,1,N,147,17,2,16.961841210389583,1.0,0.5,3.6306899416540084,0.0,0.3,22.392531152043592,40.71731187181384,-74.01233193211797,40.69948229590386,-73.99421316238795
2,2024-03-19 08:42:01,2024-03-19 08:43:05,4,1.2712028861695774,1,N,77,19,1,7.2584938916385,0.0,0.5,1.4158777301054777,0.0,0.3,9.474371621743979,40.71893738036777,-74.00433650483099,40.70036022996953,-73.99182539796173
2,2024-03-25 21:22:30,2024-03-25 21:23:30,2,1.895321423970024,1,N,242,139,1,6.48352011188336,2.0,0.5,0.0,0.0,0.3,9.28352011188336,40.74705624434803,-73.98658319617945,40.7203725012411,-73.96829177949472
2,2024-03-26 20:57:57,2024-03-26 20:58:57,2,0.7603749797597037,1,N,230,125,2,4.669144923046144,1.0,0.5,0.8185089999127031,0.0,0.3,7.287653922958847,40.760347514288995,-73.98618291178263,40.752964057255326,-74.00357374808463
1,2024-03-27 15:14:36,2024-03-27 15:16:03,3,2.7947190301070655,1,N,221,88,1,10.158258614797159,0.0,0.5,2.06356558366209,0.0,0.3,13.02182419845925,40.76567913327889,-73.97624888592307,40.741044661366416,-74.00263661863328
1,2024-03-20 19:29:57,2024-03-20 19:30:57,1,1.8971124130615826,1,N,143,157,1,8.86024089047199,2.0,0.5,1.575916648883851,0.0,0.3,13.236157539355842,40.74164470375194,-73.99065430209245,40.753252729385416,-73.99260094412317
2,2024-03-28 11:17:20,2024-03-28 11:18:50,1,9.132373203076481,1,Y,129,72,1,25.012519264784014,0.0,0.5,0.0,0.0,0.3,25.812519264784015,40.749788857590815,-73.97844985931889,40.73479038641881,-73.97345923672131
1,2024-03-23 16:14:44,2024-03-23 16:15:44,2,2.5959466733155745,1,N,226,234,1,7.211183087234367,1.0,0.5,1.4608467272272745,0.0,0.3,10.472029814461642,40.76252173637433,-73.99199910594628,40.75428205071208,-74.01021836102481
2,2024-03-03 08:45:33,2024-03-03 08:46:33,1,4.406158108767112,1,N,86,147,2,11.615361852615058,0.0,0.5,2.4767021263168494,0.0,0.3,14.892063978931908,40.750951957227045,-73.97899757629769,40.74563313618198,-74.01245300319275
1,2024-03-14 18:14:49,2024-03-14 18:17:26,3,3.011399559570171,1,N,224,90,2,10.624515406386834,1.0,0.5,0.0,0.0,0.3,12.424515406386835,40.75759676665822,-73.98847107725013,40.767710508135245,-73.96421688789779
1,2024-03-14 16:01:01,2024-03-14 16:02:01,2,9.243066562136354,2,N,171,138,1,26.852970178551516,1.0,0.5,6.418991529186858,0.0,0.3,35.071961707738375,40.77104972583662,-74.00140770330651,40.766256110828465,-73.971449362516
1,2024-03-03 07:29:29,2024-03-03 07:32:08,2,10.949433275723932,1,N,100,239,1,38.63129139665164,0.0,0.5,6.164572016884679,0.0,0.3,45.595863413536314,40.78655259333773,-73.88025187218278,40.75991373278744,-73.87181291743838
2,2024-03-30 08:17:26,2024-03-30 08:19:46,3,2.487413786174126,1,N,82,203,1,14.48835430362617,0.0,0.5,3.4705215920355728,0.0,0.3,18.758875895661745,40.74844697872338,-73.97523061158563,40.74187858155647,-73.98848481935606
2,2024-03-23 18:42:25,2024-03-23 18:46:23,3,0.724585886990815,1,N,55,25,1,8.201092824547757,1.0,0.5,1.725795789963568,0.0,0.3,11.726888614511326,40.75705136602991,-73.97623807919283,40.74996510509138,-74.00487835456201
2,2024-03-31 18:01:33,2024-03-31 18:02:33,1,4.424494062638918,1,N,116,7,2,19.065259021691062,2.0,0.5,4.16973898204745,0.0,0.3,26.034998003738515,40.76150139324102,-74.00113504224701,40.728001026698045,-73.99522728823392
1,2024-03-31 14:32:04,2024-03-31 14:33:06,1,1.912206421208337,2,N,193,214,1,10.158741372476296,0.0,0.5,0.0,0.0,0.3,10.958741372476297,40.757712355846124,-73.9914199606712,40.76659415374935,-74.01770405554723
2,2024-03-14 13:45:21,2024-03-14 13:46:21,1,1.5531802017251632,1,N,154,96,2,7.363536560963912,0.0,0.5,1.3024639213425002,0.0,0.3,9.466000482306413,40.719157712043064,-74.0215367242423,40.714711097645214,-73.99677198632422
1,2024-03-29 01:37:37,2024-03-29 01:38:37,5,0.5261083110548737,1,N,85,99,1,3.0,0.0,0.5,0.711376390444438,0.0,0.3,4.511376390444438,40.75166373293691,-73.98469996918904,40.78286280769854,-74.00849483743401
1,2024-03-03 08:40:11,2024-03-03 08:41:11,1,2.158038083256317,2,N,35,27,1,9.817399316464392,0.0,0.5,0.0,0.0,0.3,10.617399316464393,40.75679650176062,-73.9909215266875,40.7419133945078,-73.996895691301
1,2024-03-13 16:10:38,2024-03-13 16:11:40,2,4.544231336187359,1,N,182,103,1,12.09761475785238,2.0,0.5,2.510228712704305,0.0,0.3,17.407843470556685,40.764826230186856,-73.97476357041207,40.71472562962315,-73.98299644656223
2,2024-03-31 15:24:15,2024-03-31 15:25:55,5,5.914551313148105,2,N,145,198,2,21.14886423818025,0.0,0.5,0.0,0.0,0.3,21.94886423818025,40.75341874124073,-73.980306017578,40.75316841110403,-73.98929934645359
1,2024-03-24 09:08:36,2024-03-24 09:10:53,1,5.254984809077932,1,N,97,158,1,18.600645545617727,0.5,0.5,0.0,0.0,0.3,19.900645545617728,40.74099541147137,-73.97360225040178,40.723786581526035,-73.96702459770017
1,2024-03-25 22:59:48,2024-03-25 23:00:53,1,1.3023498059532201,1,N,63,244,1,5.784686004436946,1.0,0.5,1.1010174672922486,0.0,0.3,8.685703471729195,40.74362968538932,-73.97190148362519,40.730379032246724,-73.93250135151592
2,2024-03-27 09:29:35,2024-03-27 09:30:35,3,1.3098097899445305,2,N,140,250,1,7.973664045001811,0.5,0.5,1.8637489259463311,0.0,0.3,11.137412970948143,40.74961870289503,-73.97011294733008,40.75206147633208,-73.93053987218191
1,2024-03-01 13:00:59,2024-03-01 13:01:59,1,16.77822585067456,1,N,202,148,2,49.99086835245823,0.0,0.5,0.0,5.693095773715803,0.3,56.48396412617403,40.68513410776345,-74.16706404712664,40.641706927053605,-74.14686644419014
1,2024-03-27 17:07:49,2024-03-27 17:11:51,1,10.940396797663668,1,N,127,169,2,31.50367708867563,1.0,0.5,5.532302622169729,0.0,0.3,38.83597971084536,40.63491392776683,-73.7792769505096,40.65381323202152,-73.818
2,2024-03-17 19:47:11,2024-03-17 19:48:11,1,14.32550355866838,1,N,242,92,2,44.33757817795999,1.0,0.5,7.1839943465459335,0.0,0.3,53.321572524505925,40.64399565548982,-73.7926544439048,40.62311243198438,-73.818
1,2024-03-22 18:26:23,2024-03-22 18:27:24,2,12.993851921208602,1,N,193,158,1,38.700973759316,1.0,0.5,6.449771258700593,0.0,0.3,46.95074501801659,40.64244502276146,-73.78445251460008,40.64377785625636,-73.818
1,2024-03-01 21:16:23,2024-03-01 21:17:23,2,14.397114086200926,1,N,109,104,2,41.540132091567784,1.0,0.5,0.0,0.0,0.3,43.34013209156778,40.68873085443693,-74.18535899484463,40.67899029740834,-74.156
1,2024-03-29 19:09:16,2024-03-29 19:10:16,1,2.508107164874566,1,N,191,237,2,12.151908415880836,1.0,0.5,0.0,0.0,0.3,13.951908415880837,40.761530474007316,-73.9739252582477,40.7753846370888,-73.96797249773509
2,2024-03-05 17:48:37,2024-03-05 17:49:37,2,1.7584911604851003,1,N,144,142,1,8.482969438037905,1.0,0.5,1.602317036082842,0.0,0.3,11.885286474120749,40.76397119784454,-73.96882870993122,40.770027812804166,-73.94645101979678
1,2024-03-31 21:00:40,2024-03-31 19:00:40,1,10.439828991806076,1,N,97,59,1,33.282917416240885,1.0,0.5,7.461413556843518,0.0,0.3,42.5443309730844,40.743188654568385,-73.99284574155767,40.71037205024845,-74.01974464799814
2,2024-03-09 07:37:59,2024-03-09 07:38:59,3,1.5582090076344846,1,N,94,112,1,9.943157654313442,0.0,0.5,1.49710138458689,0.0,0.3,12.240259038900332,40.73874899207193,-73.99756624106466,40.72242958967547,-74.00057745438312
2,2024-03-24 02:50:26,2024-03-24 02:51:26,1,3.276152796268995,1,N,85,9,2,13.84910291567466,0.0,0.5,3.0347617274393803,0.0,0.3,17.683864643114042,40.75195255940256,-73.99393227565594,40.766923084865,-73.97175688875778
2,2024-03-28 20:07:09,2024-03-28 20:08:09,1,1.3429049254170295,1,N,178,70,1,8.515013276273452,1.0,0.5,0.0,0.0,0.3,10.315013276273453,40.7594451814777,-73.96348521572648,40.76681989141492,-73.98249679595544
2,2024-03-04 07:33:57,2024-03-04 07:36:59,1,1.6760936038656649,1,N,207,265,2,11.951594614910046,0.0,0.5,0.0,0.0,0.3,12.751594614910047,40.75290782403319,-73.97540585720633,40.75858377353487,-73.95114769537497
2,2024-03-29 17:53:09,2024-03-29 18:00:53,1,24.628116218280116,1,N,48,28,1,76.44629204571352,1.0,0.5,18.958647534156874,10.961022611227857,0.3,108.16596219109826,40.715570056560786,-73.99744485827266,40.7392974852431,-73.99837816515901
1,2024-03-15 23:04:07,2024-03-15 23:05:07,1,15.13257288641132,1,N,201,1,2,43.463469986963894,1.0,0.5,0.0,9.812031042433267,0.3,55.07550102939716,40.76706176897459,-73.8847666292071,40.75432789256096,-73.87202254161147
2,2024-03-21 07:15:34,2024-03-21 07:17:37,1,8.290333418203131,2,N,85,212,1,23.4515310669006,1.0,0.5,4.466173426547053,0.0,0.3,29.717704493447656,40.757112057839244,-73.97020283834097,40.76467865095014,-73.99181728689153
2,2024-03-28 10:33:41,2024-03-28 10:34:41,1,3.2454497869581758,1,N,37,22,1,10.973370480484764,0.0,0.5,0.0,0.0,0.3,11.773370480484765,40.749456718585286,-73.97715317100908,40.749508936175665,-73.93221465398977
